reported_date,reporting_country_territory,province_city,confirmed_cases,new_confirmed_cases,total_deaths,new_total_deaths,transmission_classification,total_cases_with_travel_history_to_china,new_cases_with_travel_history_to_china,total_cases_with_possible_or_confirmed_transmission_outside_china,new_cases_with_possible_or_confirmed_transmission_outside_china,total_cases_with_site_of_transmission_under_investigation,new_cases_with_site_of_transmission_under_investigation,place_of_exposure_in_china_cases,place_of_exposure_in_china_cases_new,place_of_exposure_outside_reporting_country_and_china_cases,place_of_exposure_outside_reporting_country_and_china_cases_new,place_of_exposure_in_reporting_country_cases,place_of_exposure_in_reporting_country_cases_new,suspected_cases,daily_suspected_cases,daily_lab_confirmed_cases,daily_clinically_diagnosed_cases,daily_total_cases,cumulative_total_cases,cumulative_lab_confirmed_cases,cumulative_clinically_diagnosed_cases,cumulative_deaths,days_since_last_reported,who_region,population,report_url
2020-02-14,China,Gansu,3,90,2,0,,,,,,,,,,,,,,,0,3,-,,,90,-,,,,2637,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200214-sitrep-25-covid-19.pdf?sfvrsn=61dda7d_2
2020-02-14,China,Jilin,2,86,1,0,,,,,,,,,,,,,,,10,2,-,,,86,-,,,,2704,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200214-sitrep-25-covid-19.pdf?sfvrsn=61dda7d_2
2020-02-14,China,Ningxia,3,67,0,0,,,,,,,,,,,,,,,5,3,-,,,67,-,,,,688,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200214-sitrep-25-covid-19.pdf?sfvrsn=61dda7d_2
2020-02-14,China,Xinjiang,2,65,1,0,,,,,,,,,,,,,,,5,2,-,,,65,-,,,,2487,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200214-sitrep-25-covid-19.pdf?sfvrsn=61dda7d_2
2020-02-14,China,Inner Mongolia,2,63,0,0,,,,,,,,,,,,,,,1,2,-,,,63,-,,,,2534,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200214-sitrep-25-covid-19.pdf?sfvrsn=61dda7d_2
2020-02-14,China,Hong Kong Sar,3,53,1,0,,,,,,,,,,,,,,,0,3,-,,,53,-,,,,745,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200214-sitrep-25-covid-19.pdf?sfvrsn=61dda7d_2
2020-02-14,China,Qinghai,0,18,0,0,,,,,,,,,,,,,,,0,0,-,,,18,-,,,,603,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200214-sitrep-25-covid-19.pdf?sfvrsn=61dda7d_2
2020-02-14,China,Taipei and environs,0,18,0,0,,,,,,,,,,,,,,,0,0,-,,,18,-,,,,2359,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200214-sitrep-25-covid-19.pdf?sfvrsn=61dda7d_2
2020-02-14,China,Macao Sar,0,10,0,0,,,,,,,,,,,,,,,0,0,-,,,10,-,,,,66,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200214-sitrep-25-covid-19.pdf?sfvrsn=61dda7d_2
2020-02-14,China,Xizang,0,1,0,0,,,,,,,,,,,,,,,0,0,-,,,1,-,,,,344,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200214-sitrep-25-covid-19.pdf?sfvrsn=61dda7d_2
2020-02-15,China,Hubei,2420,54406,1457,139,,,,,,,,,,,,,,,1216,1282,1138,,,37884,16522,,,,5917,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200215-sitrep-26-covid-19.pdf?sfvrsn=a4cc6787_2
2020-02-15,China,Guangdong,33,1294,2,0,,,,,,,,,,,,,,,9,33,-,,,1294,-,,,,11346,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200215-sitrep-26-covid-19.pdf?sfvrsn=a4cc6787_2
2020-02-15,China,Henan,28,1212,13,2,,,,,,,,,,,,,,,153,28,-,,,1212,-,,,,9605,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200215-sitrep-26-covid-19.pdf?sfvrsn=a4cc6787_2
2020-02-15,China,Zhejiang,7,1162,0,0,,,,,,,,,,,,,,,23,7,-,,,1162,-,,,,5737,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200215-sitrep-26-covid-19.pdf?sfvrsn=a4cc6787_2
2020-02-15,China,Hunan,13,1001,2,0,,,,,,,,,,,,,,,50,13,-,,,1001,-,,,,6899,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200215-sitrep-26-covid-19.pdf?sfvrsn=a4cc6787_2
2020-02-15,China,Anhui,16,950,6,0,,,,,,,,,,,,,,,13,16,-,,,950,-,,,,6324,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200215-sitrep-26-covid-19.pdf?sfvrsn=a4cc6787_2
2020-02-15,China,Jiangxi,13,913,1,0,,,,,,,,,,,,,,,21,13,-,,,913,-,,,,4648,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200215-sitrep-26-covid-19.pdf?sfvrsn=a4cc6787_2
2020-02-15,China,Jiangsu,11,604,0,0,,,,,,,,,,,,,,,3,11,-,,,604,-,,,,8051,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200215-sitrep-26-covid-19.pdf?sfvrsn=a4cc6787_2
2020-02-15,China,Chongqing,8,537,5,1,,,,,,,,,,,,,,,98,8,-,,,537,-,,,,3102,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200215-sitrep-26-covid-19.pdf?sfvrsn=a4cc6787_2
2020-02-15,China,Shandong,11,530,2,0,,,,,,,,,,,,,,,27,11,-,,,530,-,,,,10047,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200215-sitrep-26-covid-19.pdf?sfvrsn=a4cc6787_2
2020-02-15,China,Sichuan,7,470,1,0,,,,,,,,,,,,,,,72,7,-,,,470,-,,,,8341,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200215-sitrep-26-covid-19.pdf?sfvrsn=a4cc6787_2
2020-02-15,China,Heilongjiang,7,425,11,0,,,,,,,,,,,,,,,48,7,-,,,425,-,,,,3773,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200215-sitrep-26-covid-19.pdf?sfvrsn=a4cc6787_2
2020-02-15,China,Beijing,3,375,4,1,,,,,,,,,,,,,,,51,3,-,,,375,-,,,,2154,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200215-sitrep-26-covid-19.pdf?sfvrsn=a4cc6787_2
2020-02-15,China,Shanghai,8,326,1,0,,,,,,,,,,,,,,,87,8,-,,,326,-,,,,2424,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200215-sitrep-26-covid-19.pdf?sfvrsn=a4cc6787_2
2020-02-15,China,Hebei,8,291,3,0,,,,,,,,,,,,,,,8,8,-,,,291,-,,,,7556,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200215-sitrep-26-covid-19.pdf?sfvrsn=a4cc6787_2
2020-02-15,China,Fujian,4,285,0,0,,,,,,,,,,,,,,,6,4,-,,,285,-,,,,3941,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200215-sitrep-26-covid-19.pdf?sfvrsn=a4cc6787_2
2020-02-15,China,Guangxi,9,235,2,0,,,,,,,,,,,,,,,44,9,-,,,235,-,,,,4926,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200215-sitrep-26-covid-19.pdf?sfvrsn=a4cc6787_2
2020-02-15,China,Shaanxi,2,232,0,0,,,,,,,,,,,,,,,37,2,-,,,232,-,,,,3864,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200215-sitrep-26-covid-19.pdf?sfvrsn=a4cc6787_2
2020-02-15,China,Yunnan,6,168,0,0,,,,,,,,,,,,,,,39,6,-,,,168,-,,,,4830,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200215-sitrep-26-covid-19.pdf?sfvrsn=a4cc6787_2
2020-02-15,China,Hainan,5,162,4,0,,,,,,,,,,,,,,,36,5,-,,,162,-,,,,934,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200215-sitrep-26-covid-19.pdf?sfvrsn=a4cc6787_2
2020-02-15,China,Guizhou,3,143,1,0,,,,,,,,,,,,,,,4,3,-,,,143,-,,,,3600,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200215-sitrep-26-covid-19.pdf?sfvrsn=a4cc6787_2
2020-02-15,China,Shanxi,1,127,0,0,,,,,,,,,,,,,,,12,1,-,,,127,-,,,,3718,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200215-sitrep-26-covid-19.pdf?sfvrsn=a4cc6787_2
2020-02-15,China,Tianjin,1,120,3,0,,,,,,,,,,,,,,,128,1,-,,,120,-,,,,1560,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200215-sitrep-26-covid-19.pdf?sfvrsn=a4cc6787_2
2020-02-15,China,Liaoning,2,119,1,0,,,,,,,,,,,,,,,66,2,-,,,119,-,,,,4359,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200215-sitrep-26-covid-19.pdf?sfvrsn=a4cc6787_2
2020-02-15,China,Gansu,0,90,2,0,,,,,,,,,,,,,,,4,0,-,,,90,-,,,,2637,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200215-sitrep-26-covid-19.pdf?sfvrsn=a4cc6787_2
2020-02-15,China,Jilin,2,88,1,0,,,,,,,,,,,,,,,8,2,-,,,88,-,,,,2704,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200215-sitrep-26-covid-19.pdf?sfvrsn=a4cc6787_2
2020-02-15,China,Ningxia,3,70,0,0,,,,,,,,,,,,,,,3,3,-,,,70,-,,,,688,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200215-sitrep-26-covid-19.pdf?sfvrsn=a4cc6787_2
2020-02-15,China,Xinjiang,5,70,1,0,,,,,,,,,,,,,,,4,5,-,,,70,-,,,,2487,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200215-sitrep-26-covid-19.pdf?sfvrsn=a4cc6787_2
2020-02-15,China,Inner Mongolia,5,68,0,0,,,,,,,,,,,,,,,7,5,-,,,68,-,,,,2534,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200215-sitrep-26-covid-19.pdf?sfvrsn=a4cc6787_2
2020-02-15,China,Hong Kong Sar,3,56,1,0,,,,,,,,,,,,,,,0,3,-,,,56,-,,,,745,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200215-sitrep-26-covid-19.pdf?sfvrsn=a4cc6787_2
2020-02-15,China,Taipei and environs,0,18,0,0,,,,,,,,,,,,,,,0,0,-,,,18,-,,,,2359,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200215-sitrep-26-covid-19.pdf?sfvrsn=a4cc6787_2
2020-02-15,China,Qinghai,0,18,0,0,,,,,,,,,,,,,,,0,0,-,,,18,-,,,,603,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200215-sitrep-26-covid-19.pdf?sfvrsn=a4cc6787_2
2020-02-15,China,Macao Sar,0,10,0,0,,,,,,,,,,,,,,,0,0,-,,,10,-,,,,66,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200215-sitrep-26-covid-19.pdf?sfvrsn=a4cc6787_2
2020-02-15,China,Xizang,0,1,0,0,,,,,,,,,,,,,,,0,0,-,,,1,-,,,,344,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200215-sitrep-26-covid-19.pdf?sfvrsn=a4cc6787_2
2020-02-16,China,Hubei,1843,56249,1596,139,,,,,,,,,,,,,,,1036,955,888,,,38839,17410,,,,5917,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200216-sitrep-27-covid-19.pdf?sfvrsn=78c0eb78_4
2020-02-16,China,Guangdong,22,1316,2,0,,,,,,,,,,,,,,,2,22,-,,,1316,-,,,,11346,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200216-sitrep-27-covid-19.pdf?sfvrsn=78c0eb78_4
2020-02-16,China,Henan,19,1231,13,0,,,,,,,,,,,,,,,137,19,-,,,1231,-,,,,9605,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200216-sitrep-27-covid-19.pdf?sfvrsn=78c0eb78_4
2020-02-16,China,Zhejiang,5,1167,0,0,,,,,,,,,,,,,,,23,5,-,,,1167,-,,,,5737,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200216-sitrep-27-covid-19.pdf?sfvrsn=78c0eb78_4
2020-02-16,China,Hunan,3,1004,3,1,,,,,,,,,,,,,,,36,3,-,,,1004,-,,,,6899,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200216-sitrep-27-covid-19.pdf?sfvrsn=78c0eb78_4
2020-02-16,China,Anhui,12,962,6,0,,,,,,,,,,,,,,,6,12,-,,,962,-,,,,6324,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200216-sitrep-27-covid-19.pdf?sfvrsn=78c0eb78_4
2020-02-16,China,Jiangxi,13,925,1,0,,,,,,,,,,,,,,,7,13,-,,,925,-,,,,4648,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200216-sitrep-27-covid-19.pdf?sfvrsn=78c0eb78_4
2020-02-16,China,Jiangsu,13,617,0,0,,,,,,,,,,,,,,,9,13,-,,,617,-,,,,8051,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200216-sitrep-27-covid-19.pdf?sfvrsn=78c0eb78_4
2020-02-16,China,Chongqing,7,544,5,0,,,,,,,,,,,,,,,75,7,-,,,544,-,,,,3102,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200216-sitrep-27-covid-19.pdf?sfvrsn=78c0eb78_4
2020-02-16,China,Shandong,7,537,2,0,,,,,,,,,,,,,,,22,7,-,,,537,-,,,,10047,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200216-sitrep-27-covid-19.pdf?sfvrsn=78c0eb78_4
2020-02-16,China,Sichuan,11,481,3,2,,,,,,,,,,,,,,,46,11,-,,,481,-,,,,8341,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200216-sitrep-27-covid-19.pdf?sfvrsn=78c0eb78_4
2020-02-16,China,Heilongjiang,20,445,11,0,,,,,,,,,,,,,,,44,20,-,,,445,-,,,,3773,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200216-sitrep-27-covid-19.pdf?sfvrsn=78c0eb78_4
2020-02-16,China,Beijing,5,380,4,0,,,,,,,,,,,,,,,35,5,-,,,380,-,,,,2154,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200216-sitrep-27-covid-19.pdf?sfvrsn=78c0eb78_4
2020-02-16,China,Shanghai,2,328,1,0,,,,,,,,,,,,,,,75,2,-,,,328,-,,,,2424,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200216-sitrep-27-covid-19.pdf?sfvrsn=78c0eb78_4
2020-02-16,China,Hebei,9,300,3,0,,,,,,,,,,,,,,,2,9,-,,,300,-,,,,7556,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200216-sitrep-27-covid-19.pdf?sfvrsn=78c0eb78_4
2020-02-16,China,Fujian,2,287,0,0,,,,,,,,,,,,,,,2,2,-,,,287,-,,,,3941,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200216-sitrep-27-covid-19.pdf?sfvrsn=78c0eb78_4
2020-02-16,China,Guangxi,2,237,2,0,,,,,,,,,,,,,,,49,2,-,,,237,-,,,,4926,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200216-sitrep-27-covid-19.pdf?sfvrsn=78c0eb78_4
2020-02-16,China,Shaanxi,4,236,0,0,,,,,,,,,,,,,,,15,4,-,,,236,-,,,,3864,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200216-sitrep-27-covid-19.pdf?sfvrsn=78c0eb78_4
2020-02-16,China,Yunnan,1,169,0,0,,,,,,,,,,,,,,,37,1,-,,,169,-,,,,4830,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200216-sitrep-27-covid-19.pdf?sfvrsn=78c0eb78_4
2020-02-16,China,Hainan,0,162,4,0,,,,,,,,,,,,,,,30,0,-,,,162,-,,,,934,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200216-sitrep-27-covid-19.pdf?sfvrsn=78c0eb78_4
2020-02-16,China,Guizhou,1,144,1,0,,,,,,,,,,,,,,,8,1,-,,,144,-,,,,3600,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200216-sitrep-27-covid-19.pdf?sfvrsn=78c0eb78_4
2020-02-16,China,Shanxi,1,128,0,0,,,,,,,,,,,,,,,15,1,-,,,128,-,,,,3718,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200216-sitrep-27-covid-19.pdf?sfvrsn=78c0eb78_4
2020-02-16,China,Tianjin,2,122,3,0,,,,,,,,,,,,,,,109,2,-,,,122,-,,,,1560,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200216-sitrep-27-covid-19.pdf?sfvrsn=78c0eb78_4
2020-02-16,China,Liaoning,1,120,1,0,,,,,,,,,,,,,,,69,1,-,,,120,-,,,,4359,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200216-sitrep-27-covid-19.pdf?sfvrsn=78c0eb78_4
2020-02-16,China,Gansu,0,90,2,0,,,,,,,,,,,,,,,1,0,-,,,90,-,,,,2637,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200216-sitrep-27-covid-19.pdf?sfvrsn=78c0eb78_4
2020-02-16,China,Jilin,1,89,1,0,,,,,,,,,,,,,,,16,1,-,,,89,-,,,,2704,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200216-sitrep-27-covid-19.pdf?sfvrsn=78c0eb78_4
2020-02-16,China,Xinjiang,1,71,1,0,,,,,,,,,,,,,,,3,1,-,,,71,-,,,,2487,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200216-sitrep-27-covid-19.pdf?sfvrsn=78c0eb78_4
2020-02-16,China,Ningxia,0,70,0,0,,,,,,,,,,,,,,,5,0,-,,,70,-,,,,688,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200216-sitrep-27-covid-19.pdf?sfvrsn=78c0eb78_4
2020-02-16,China,Inner Mongolia,2,70,0,0,,,,,,,,,,,,,,,4,2,-,,,70,-,,,,2534,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200216-sitrep-27-covid-19.pdf?sfvrsn=78c0eb78_4
2020-02-16,China,Hong Kong Sar,0,56,1,0,,,,,,,,,,,,,,,0,0,-,,,56,-,,,,745,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200216-sitrep-27-covid-19.pdf?sfvrsn=78c0eb78_4
2020-02-16,China,Taipei and environs,0,18,0,0,,,,,,,,,,,,,,,0,0,-,,,18,-,,,,2359,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200216-sitrep-27-covid-19.pdf?sfvrsn=78c0eb78_4
2020-02-16,China,Qinghai,0,18,0,0,,,,,,,,,,,,,,,0,0,-,,,18,-,,,,603,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200216-sitrep-27-covid-19.pdf?sfvrsn=78c0eb78_4
2020-02-16,China,Macao Sar,0,10,0,0,,,,,,,,,,,,,,,0,0,-,,,10,-,,,,66,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200216-sitrep-27-covid-19.pdf?sfvrsn=78c0eb78_4
2020-02-16,China,Xizang,0,1,0,0,,,,,,,,,,,,,,,0,0,-,,,1,-,,,,344,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200216-sitrep-27-covid-19.pdf?sfvrsn=78c0eb78_4
2020-02-13,China,Hubei,34874,,,,,,,,,,,,,,,,,,,,,,,,,,,,5917,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200213-sitrep-24-covid-19.pdf?sfvrsn=9a7406a4_4
2020-02-13,China,Guangdong,1241,,,,,,,,,,,,,,,,,,,,,,,,,,,,11346,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200213-sitrep-24-covid-19.pdf?sfvrsn=9a7406a4_4
2020-02-13,China,Zhejiang,1145,,,,,,,,,,,,,,,,,,,,,,,,,,,,5737,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200213-sitrep-24-covid-19.pdf?sfvrsn=9a7406a4_4
2020-02-13,China,Henan,1169,,,,,,,,,,,,,,,,,,,,,,,,,,,,9605,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200213-sitrep-24-covid-19.pdf?sfvrsn=9a7406a4_4
2020-02-13,China,Hunan,968,,,,,,,,,,,,,,,,,,,,,,,,,,,,6899,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200213-sitrep-24-covid-19.pdf?sfvrsn=9a7406a4_4
2020-02-13,China,Anhui,910,,,,,,,,,,,,,,,,,,,,,,,,,,,,6324,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200213-sitrep-24-covid-19.pdf?sfvrsn=9a7406a4_4
2020-02-13,China,Jiangxi,872,,,,,,,,,,,,,,,,,,,,,,,,,,,,4648,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200213-sitrep-24-covid-19.pdf?sfvrsn=9a7406a4_4
2020-02-13,China,Jiangsu,570,,,,,,,,,,,,,,,,,,,,,,,,,,,,8051,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200213-sitrep-24-covid-19.pdf?sfvrsn=9a7406a4_4
2020-02-13,China,Chongqing,518,,,,,,,,,,,,,,,,,,,,,,,,,,,,3102,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200213-sitrep-24-covid-19.pdf?sfvrsn=9a7406a4_4
2020-02-13,China,Shandong,506,,,,,,,,,,,,,,,,,,,,,,,,,,,,10047,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200213-sitrep-24-covid-19.pdf?sfvrsn=9a7406a4_4
2020-02-13,China,Sichuan,451,,,,,,,,,,,,,,,,,,,,,,,,,,,,8341,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200213-sitrep-24-covid-19.pdf?sfvrsn=9a7406a4_4
2020-02-13,China,Heilongjiang,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,3773,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200213-sitrep-24-covid-19.pdf?sfvrsn=9a7406a4_4
2020-02-13,China,Beijing,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,2154,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200213-sitrep-24-covid-19.pdf?sfvrsn=9a7406a4_4
2020-02-13,China,Shanghai,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,2424,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200213-sitrep-24-covid-19.pdf?sfvrsn=9a7406a4_4
2020-02-13,China,Fujian,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,3941,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200213-sitrep-24-covid-19.pdf?sfvrsn=9a7406a4_4
2020-02-13,China,Hebei,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,7556,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200213-sitrep-24-covid-19.pdf?sfvrsn=9a7406a4_4
2020-02-13,China,Shaanxi,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,3864,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200213-sitrep-24-covid-19.pdf?sfvrsn=9a7406a4_4
2020-02-13,China,Guangxi,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,4926,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200213-sitrep-24-covid-19.pdf?sfvrsn=9a7406a4_4
2020-02-13,China,Yunnan,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,4830,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200213-sitrep-24-covid-19.pdf?sfvrsn=9a7406a4_4
2020-02-13,China,Hainan,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,934,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200213-sitrep-24-covid-19.pdf?sfvrsn=9a7406a4_4
2020-02-13,China,Shanxi,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,3718,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200213-sitrep-24-covid-19.pdf?sfvrsn=9a7406a4_4
2020-02-13,China,Guizhou,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,3600,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200213-sitrep-24-covid-19.pdf?sfvrsn=9a7406a4_4
2020-02-13,China,Liaoning,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,4359,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200213-sitrep-24-covid-19.pdf?sfvrsn=9a7406a4_4
2020-02-13,China,Tianjin,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,1560,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200213-sitrep-24-covid-19.pdf?sfvrsn=9a7406a4_4
2020-02-13,China,Gansu,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,2637,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200213-sitrep-24-covid-19.pdf?sfvrsn=9a7406a4_4
2020-02-13,China,Jilin,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,2704,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200213-sitrep-24-covid-19.pdf?sfvrsn=9a7406a4_4
2020-02-13,China,Inner Mongolia,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,2534,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200213-sitrep-24-covid-19.pdf?sfvrsn=9a7406a4_4
2020-02-13,China,Xinjiang,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,2487,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200213-sitrep-24-covid-19.pdf?sfvrsn=9a7406a4_4
2020-02-13,China,Ningxia,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,688,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200213-sitrep-24-covid-19.pdf?sfvrsn=9a7406a4_4
2020-02-13,China,Hong Kong SAR,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,745,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200213-sitrep-24-covid-19.pdf?sfvrsn=9a7406a4_4
2020-02-13,China,Qinghai,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,603,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200213-sitrep-24-covid-19.pdf?sfvrsn=9a7406a4_4
2020-02-13,China,Taipei and environs,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,2359,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200213-sitrep-24-covid-19.pdf?sfvrsn=9a7406a4_4
2020-02-13,China,Macao SAR,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200213-sitrep-24-covid-19.pdf?sfvrsn=9a7406a4_4
2020-02-13,China,Xizang,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,344,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200213-sitrep-24-covid-19.pdf?sfvrsn=9a7406a4_4
2020-02-12,China,Hubei,33366,,1068,,,,,,,,,,,,,,,11295,,,,,,,,,,,5917,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200212-sitrep-23-ncov.pdf?sfvrsn=41e9fb78_4
2020-02-12,China,Guangdong,1219,,1,,,,,,,,,,,,,,,135,,,,,,,,,,,11346,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200212-sitrep-23-ncov.pdf?sfvrsn=41e9fb78_4
2020-02-12,China,Zhejiang,1131,,0,,,,,,,,,,,,,,,263,,,,,,,,,,,5737,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200212-sitrep-23-ncov.pdf?sfvrsn=41e9fb78_4
2020-02-12,China,Henan,1135,,8,,,,,,,,,,,,,,,538,,,,,,,,,,,9605,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200212-sitrep-23-ncov.pdf?sfvrsn=41e9fb78_4
