adm0_name,iso3,x,y,published,sources,info
Gabon,GAB,11.800744,-0.606228,2020-03-27,https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening https://ga.usembassy.gov/covid-19-information/,"Passengers who have been in Austria, Belgium, Bulgaria, China (People's Rep.), Croatia, Cyprus, Czechia, Denmark, Estonia, Finland, France, Germany, Greece, Hungary, Italy, Ireland (Rep.), Korea (Rep.), Latvia, Liechtenstein, Lithuania, Luxembourg, Malta, Netherlands, Norway, Poland, Portugal, Romania, Spain, Slovakia, Slovenia, Sweden, Switzerland, USA or the United Kingdom in the last 14 days are not allowed to enter. International restrictions: Tourist visas for travellers from affected areas such as China, the EU, South Korea and the US are suspended. Entry ban on travellers from China until further notice. Travellers from countries affected by COVID-19 are subject to 14 days quarantine. Non-Gabonese travellers who have visited China within 14 days of arrival will not be permitted to enter the country until further notice. Gabonese citizens can enter the country and will be subject to immediate mandatory quarantine. International flights to/from Gabon are limited to one per week. All land, sea and air borders are closed until further notice, exception for freight and emergencies."
Lebanon,LBN,35.894185,33.921586,2020-03-27,https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm https://lb.usembassy.gov/covid-19-information/,Flights to Lebanon are suspended until 12 April 2020. - This does not apply to diplomatic delegations working in Lebanon. - This does not apply to International Organizations personnel. - This does not apply to UNIFIL forces and personnel working for companies associated with drilling operations in Block No. 4.
Liechtenstein,LIE,9.552985,47.14167,2020-03-27,https://www.gov.uk/foreign-travel-advice/liechtenstein/health#coronavirus https://ch.usembassy.gov/covid-19-info/,The Liechtenstein authorities have introduced a number of measures in response to the coronavirus (COVID-19) pandemic. You should comply with any additional screening measures put in place by the authorities.
Luxembourg,LUX,6.092653,49.776797,2020-03-27,https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm,"Passengers are not allowed to enter Luxembourg until the 17 April 2020. - This does not apply to nationals of Luxembourg and their family members in order to return home. - This does not apply to nationals of the European Union, Schengen Member States and the Schengen Associated States, passengers from the United Kingdom, and their family members in order to return home. - This does not apply to passengers who have a long-term resident status in accordance with the European Directive 2003/109 / EC relating to long-term residents, as well as any other person who have a right of residence in accordance with European directives as well as national law in Grand Duchy of Luxembourg or one of the neighboring countries. - This does not apply to healthcare professionals, health researchers and healthcare professionals to the elderly. - This does not apply to cross-border workers. - This does not apply to members of the diplomatic corps, personnel of international organizations, the military, personnel of the development cooperation and humanitarian aid, during the exercise of their respective functions. - This does not apply to passenger travelling by land to their country of origin. They must have a proof of onward journey. - This does not apply to passengers traveling for urgent and duly justified family reasons. - This does not apply to passengers who want to apply for international protection or subsidiary protection in the Grand Duchy of Luxembourg or for other humanitarian reasons."
Macao,MAC,113.547149,22.196997,2020-03-27,https://www.iata.org/contentassets/b8aa40e5e8154592be036a1e5aa461bb/macao-sar-china-ncov-measures.pdf https://hk.usconsulate.gov/covid-19-information/,"Starting from 00:00L 25th March, Macao (SAR China) will ban entry for visitors from mainland China, neighboring Hong Kong (SAR China) and Chinese Taipei who have traveled overseas in the previous 14 days. Macao residents who have been in foreign countries in the 14 days prior to their entry, and who already have valid return flight tickets via Hong Kong International Airport and scheduled to arrive between the 19th and 31st of March to register through the website https://aeees.dses.gov.mo/HKMAC/. Those who would like to register should complete their registration 16 hours before arrival in Hong Kong Hong Kong SAR Government has announced medical observation and quarantine measures for all individuals who have been in any country or region outside Mainland China, Macao or the Taiwan region in the 14 days prior to their entry starting from March 19, 2020."
Malaysia,MYS,116.834631,5.452415,2020-03-27,https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening https://my.usembassy.gov/u-s-citizen-services/covid-19-information/,"Prime minister extends lockdown measures until 14 April (Reuters, 25.03.2020); International restrictions: ›The restrictions under the ‘Movement Control Order’, which is in effect till at least 31 March, ban all foreigners from entering the country. For foreign long-term pass holders, only those working in the country’s essential services sector will be allowed entry - they must obtain a letter of confirmation from their employers and liaise with the Malaysian Immigration Department. ›Holders of Expatriate Pass, Student Pass, Dependent Pass, Temporary Work Pass and MM2H Pass are not allowed to enter Malaysia during this period. ›The Order also bans all Malaysian citizens from leaving the country, including those working in neighbouring countries such as Singapore and Thailand. ›All Malaysian citizens and permanent residents are banned from leaving the country. However, transit across the Malaysia-Brunei border is at the discretion of the immigration authorities. ›Malaysian citizens and long-term pass holders returning to Malaysia will be subject to a health inspection and 14-day quarantine. ›Foreign travellers will be allowed to leave Malaysia after 18 March. ›Passengers transiting in Malaysia will be allowed to do so as long as they do not need to clear immigration to board their connecting flight. ›Inter-terminal transit between KLIA to Klia2 is not possible during this time."
Mali,MLI,-3.527933,17.358919,2020-03-27,UNHAS (source: UNHAS staff report/ gov. authorities) https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening https://ml.usembassy.gov/covid-19-information/,"The government announced that all commercial flights arriving from affected areas would be suspended, with the exemption of trade related flights and cargo. Bamako airport is reopen to international commercial flights until Saturday 21/03 00:01 GMT. Internal restrictions: due to the current situation and the 2 cases of CODIV-19 identified today Wednesday 25th of Marsh, a curfew has been established from Thursday 26 of March from 9:00PMto 5:00am, throughout the territory of Mali."
Malta,MLT,14.440213,35.888112,2020-03-27,https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening https://mt.usembassy.gov/covid-19-information/,"International restrictions: ›All travel linked with Italy has been suspended from 10 March, this includes boats, ferries, flights as well as goods transport. ›All flights with France, Germany, Spain and Switzerland have been suspended. ›All travellers arriving into the country will be required self-quarantine for 14 days. However, from 21 March onwards and until further notice, all inbound flights will be suspended. The ban does not apply to ferry flights, cargo flights, humanitarian flights and repatriation flights. The authorities may in special cases exempt individual flights. The authorities may in special cases exempt individual flights."
Mauritania,MRT,-10.340357,20.263334,2020-03-27,https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm https://mr.usembassy.gov/covid-19-information/,All airports in Mauritania are closed.
Mauritius,MUS,57.572082,-20.283505,2020-03-27,https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm https://mu.usembassy.gov/covid-19-information/,"Passengers are not allowed to enter Mauritius until 2 April 2020, 6:00GMT. - This does not apply to nationals of Mauritius, their spouses and children. They will be placed in quarantine. - This does not apply to residents of Mauritius, their spouses and children. They will be placed in quarantine."
Montenegro,MNE,19.252232,42.78762,2020-03-27,"Reuters, https://me.usembassy.gov/covid-19-information/","Government halts Montenegro Airlines flights, and all international railway, bus services because of COVID-19. As of March 13, 2020, there are travel restrictions in place as a result of the COVID-19 outbreak, including a ban on entry to foreigners, except for those with permanent or temporary residence in Montenegro. Montenegrin travelers or others with residency permits arriving from any country affected by coronavirus (COVID-19) are screened and put under observation as determined by local health officials. The Montenegrin government has banned travel to countries significantly affected by the coronavirus (COVID-19)."
Montserrat,MSR,-62.189766,16.739531,2020-03-27,https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm,"Passengers are not allowed to enter Montserrat. - This does not apply to passengers from Montserrat; - This does not apply to passengers who have a permit of permanent residence; - This does not apply to airline crew; - This does not apply to husband, wife, child or other dependents of a person who is from or reside in Montserrat"
Mozambique,MOZ,38.182474,-14.279733,2020-03-27,https://mz.usembassy.gov/covid-19-information/,"The Ministry of Health has implemented screening at airports and other points of entry scanning the temperatures of all travelers and interviewing those traveling from countries where COVID-19 has been detected. The Government of Mozambique has temporarily suspended issuance of visas to travelers from China but has allowed asymptomatic persons with valid visas traveling from countries affected by COVID-19 to enter the country. All incoming travellers, including local nationals will be subject to mandatory 14-day self-quarantine."
Paraguay,PRY,-60.548542,-21.702162,2020-03-27,https://www.iata.org/contentassets/6417a3ee7eae4fa4bf3e8003b125db81/paraguay-ncov-measures.pdf https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm https://py.usembassy.gov/covid-19-information/,"Flights to Paraguay are suspended until 12 April 2020. 1. Passengers are not allowed to enter or transit Paraguay. - This does not apply to nationals of Paraguay. - This does not apply to passengers who reside in Paraguay. - This does not apply to passengers who are in a diplomatic mission. 2. Nationals and residents of Paraguay will be placed in quarantine for 14 days. 3. Passengers who are in a diplomatic mission will be placed in quarantine for 14 days. Internal restrictions: starting on March 16, the Paraguayan government has established a curfew between 08:00 PM and 04:00 AM in which circulation of persons and vehicles would be restricted."
Republic of Moldova,MDA,28.465062,47.202368,2020-03-27,https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm https://www.osac.gov/Content/Report/0803d68f-4a3c-47f5-a926-18428cfc10d9 https://md.usembassy.gov/u-s-citizen-services/covid-19-information/,"Passengers who have transited through or have been in China (People's Rep.), France, Iran, Italy, Korea Rep. or Spain are not allowed to enter Moldova. Effective 17 March 2020: Passengers are not allowed to enter Moldova (Rep.). - This does not apply to nationals and residents of Moldova (Rep.)."
Saba,ANT,-63.237736,17.631336,2020-03-27,https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm https://cw.usconsulate.gov/news-events/covid-19-information/,"Passengers arriving from Austria, Belgium, Bulgaria, Canada, China (People's Rep.), Colombia, Croatia, Cyprus, Czechia, Denmark, Dominican Rep., Estonia, Finland, France, Germany, Greece, Hungary, Iceland, Ireland (Rep.), Italy, Korea (Rep.), Latvia, Liechtenstein, Lithuania, Luxembourg, Malta, Netherlands, Norway, Poland, Portugal, Romania, Slovakia, Slovenia, Spain, Sweden, Switzerland, United Kingdom or USA are not allowed to enter Bonaire, St. Eustatius and Saba. - This does not apply to medical staff and patients who are transferred in the interest of public health on Bonaire, St. Eustatius and Saba."
Senegal,SEN,-14.446465,14.366687,2020-03-27,https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening https://sn.usembassy.gov/covid-19-information/,"International restrictions: ›Following the partial suspension of the airspace on 18 March, the country’s airspace is shut down from 20 March until 17 April. Cargo, evacuation and special authorised flights will continue to operate normally. ›Domestic flights between Dakar’s Blaise Diagne International Airport and Ziguinchor will also operate normally. ›Authorities announced they will close land borders with Gambia from 00.01 on 23 March. Entry and Exit Requirements: •Beginning on March 19, 2020, the Government of Senegal instituted a mandatory 14-day quarantine for all travelers arriving on flights from COVID-19 affected areas (including the United States). All passengers will be held at the airport or another designated location throughout the quarantine period. Consular staff from the U.S. Embassy will not be able to visit or provide services to citizens during their quarantine. •Some countries have imposed restrictions on travelers from Senegal. •The National Committee for the Management of Epidemics (CNGE) has reinforced public health control measures at the Blaise Diagne International Airport, the Ziguinchor airport, the seaport of Dakar, and the land border post at Kalifourou near Guinea. •There is systematic screening of airline passengers using thermal cameras, with travelers from areas with higher prevalence of COVID-19 also subject to forehead temperature scans. •Systematic screening of airline passengers includes the use of thermal cameras. •Passengers may be asked to provide contact information to airport officials, including a local phone number, on arrival. •Passengers who arrive in Senegal with symptoms consistent with COVID-19, including fevers and coughs, may be quarantined at the airport for an indefinite period until COVID-19 can be ruled out. •Individuals who test positive for COVID-19 may be isolated at a local hospital. Internal restrictions: On 23 March evening, President Sall declared the state of emergency effective from midnight, with a countrywide curfew from 20.00 until 06.00 until further notice. According to the state of emergency law, authorities will have the power to regulate the movement of people, vehicles and goods in specific locations and at certain times."
Sierra Leone,SLE,-11.779615,8.569795,2020-03-27,https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening https://sl.usembassy.gov/covid-19-information/,International restrictions: All commercial flights to/from Freetown International Airport are suspended from 21 March until further notice. Emergency flights are exempt from the above travel restrictions. 1. Passengers who have transited through or have been in any country with 50 or more confirmed cases of Coronavirus (COVID-19) in the past 14 days are required to enter facility quarantine for maximum 14 days. 2. Passengers who have transited through or have been in any country with less than 50 confirmed cases of Coronavirus (COVID-19) in the past 14 days are required to undergo home quarantine for maximum 14 days. Internal restrictions: President Julius Maada Bio declared on 24 March the state of emergency for a 12-month period. The army to be mobilised to enforce restrictions alongside police forces. Details are still emerging. All events gathering more than 100 people are banned.
Sint Eustatius,ANT,-62.976086,17.490469,2020-03-27,https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm https://cw.usconsulate.gov/news-events/covid-19-information/,"Passengers arriving from Austria, Belgium, Bulgaria, Canada, China (People's Rep.), Colombia, Croatia, Cyprus, Czechia, Denmark, Dominican Rep., Estonia, Finland, France, Germany, Greece, Hungary, Iceland, Ireland (Rep.), Italy, Korea (Rep.), Latvia, Liechtenstein, Lithuania, Luxembourg, Malta, Netherlands, Norway, Poland, Portugal, Romania, Slovakia, Slovenia, Spain, Sweden, Switzerland, United Kingdom or USA are not allowed to enter Bonaire, St. Eustatius and Saba. - This does not apply to medical staff and patients who are transferred in the interest of public health on Bonaire, St. Eustatius and Saba."
Sudan,SDN,29.957256,16.026819,2020-03-27,UNHAS: Sources,"All airports in Sudan are closed. Curfew started 24th March from 2000-0600 until further notice. Authorities declared a State of Emergency late on 16 March with immediate effect. As part of the measures, all airports, ports and land borders have been closed indefinitely. Sudan will also halt all long-haul bus trips between cities and states beginning on Thursday 24 March from 6 p.m. local time, the council member, Sadig Tawir, said on state television. The only exceptions include humanitarian and cargo flights. Sudanese nationals may be repatriated. International restrictions: Authorities have closed all airports, ports and land crossings indefinetly, declaring a public health emergency. Humanitarian, commercial and technical support shipments are excluded from the restrictions. All travellers entering Sudan are required to complete a medical form upon arrival. All flights to and from China, Egypt, France, Iran, Italy, Japan, South Korea and Spain are suspended until further notice. Repatriation of Sudanese nationals has not been clarified."
Zimbabwe,ZWE,29.869096,-19.000755,2020-03-27,https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening https://travel.state.gov/content/travel/en/international-travel/International-Travel-Country-Information-Pages/Zimbabwe.html,"Country will impose nationwide lockdown for 21 days from 30 March (Reuters, 27.03.2020) Travellers arriving from countries with confirmed COVID-19 cases will be subject to medical screening upon arrival. Travellers arriving from countries with local transmission cases (as referenced by the WHO) are advised to self-quarantine for a period of 21 days. All travellers should obtain a medical certificate proving that they are clear of COVID-19 prior to travel to Zimbabwe; there is potential, based on a passenger’s nationality and recent travel history, that they may be asked at immigration to produce such a certificate in order to be granted entry. Anecdotal evidence suggests that passengers arriving from countries without confirmed COVID-19 cases or a “low” number of cases will not be required to present a certificate, however the authorities have not produced a specific list. Furthermore, authorities have asked travellers who have recently been to or are arriving from countries such as China, Iran, Italy and South Korea, to suspend travel to Zimbabwe, as they are likely to be refused entry. For profile and itinerary-specific information, travellers are advised to contact the relevant airline, or the nearest Zimbabwean Embassy. Zimbabwe's border crossing with South Africa remains open. Flights on the national carrier, Air Zimbabwe, have been subject to unannounced schedule changes and may continue to be unreliable. This is particularly true for domestic flights to/from Harare, Bulawayo, and Victoria Falls. To avoid possible inconvenience, travelers may wish to explore traveling by road between Harare and Bulawayo. nternal restrictions: As of 30 March, a 21-day national lockdown has been implemented. During this period, people will only be allowed to leave their home to purchase necessary supplies such as food and medicine, and seek medical care. During national lockdown, the military will be deployed to ensure that the population complies with restrictions. Public transportation has been suspended. But the state-owned company Zupco will continue to operate under social distancing restrictions."
Albania,ALB,20.066643,41.138926,2020-03-26,https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening,"Land Borders close (OSAC, 25.03.2020) International restrictions: ›All flights to and from Tirana airport as of 23 March will be suspended, with the exception of Air Albania’s flights to and from Istanbul for humanitarian reasons. ›All flights and ferries to/from Northern Italy and all red areas are suspended until 3 April. ›All travellers entering the country, who have travelled to WHO high-risk regions for COVID-19 in the past 14 days, have been ordered to self-quarantine for 14 days. All travellers from Italy are barred entry until further notice. ›All land borders have been closed. Internal restrictions: ›As of 23 March, the government has implemented a 16-hour curfew. Individuals are only allowed to leave their homes from 05:00 to 13:00. All movement is prohibited outside of those windows, including both vehicular traffic and pedestrian movement. ›Private car traffic and interurban transport will be banned across eight cities: Durres, Elbasan, Fier, Lezha, Lushnje, Shkodra, Tirana and Vlor between 13 March 06.00 and 16 March 00.00. Roads connecting Tirana and Durres to other parts of the country will also be closed during this timeframe and public transportation closed between/within the two cities. ›Textile manufacturers and call centres, as well as all activities within shopping malls not related to bakeries, groceries and pharmaceutical services will be closed until further notice. ›Large gatherings, sporting events and conferences are banned. Schools and universities will be suspended until 23 March."
American Samoa,ASM,-170.71806,-14.300686,2020-03-26,https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening,"1.Nationals of the USA and residents of Samoa (American) who transited or have been in Arizona, California, Florida, Georgia, Hawaii, Illinois, Massachusetts, New Hampshire, New York, North Carolina, Oregon, Rhode Island, Texas, Washington or Wisconsin, are subject to Public Health screening and might be medically or home quarantined. 2.Entry Permits, issued by Samoa (American) instead of visas, are suspended. - This does not apply to residents of Samoa (American) with residence permit or an Immigration Board approval. 3.Passengers arriving from Samoa must: - obtain a health clearance from Ministry of Health (MOH) 3 days prior to arrival; - present a completed “DOT Travel Declaration Form"" upon arrival. 4.Passengers who transited or have been in countries affected by Coronavirus (COVI-19), when arriving from Hawaii, must: -spend 14 days in Hawaii; and -obtain a health clearance 3 days before arrival in Samoa (American); and -present a completed “DOT Travel Declaration Form"" upon arrival; and -provide itinerary upon arrival. Health screening measures at Pago Pago International Airport will be tightened. Internal restrictions: As per the current Code Blue regulations which are in place until at least 24 April: All public gatherings are suspended until further notice. Private gatherings with more than 10 people are also prohibited. All non-essential businesses will only be allowed to operate from 06.00 to 18.00. Drive-through and takeaway restaurants are allowed to remain open until 22.00. All public transportation services are to cease operations at 18.00, except for buses under contract with StarKist. Buses and taxis may only operate at half the usual seating capacity."
Anguilla,AIA,-63.054596,18.214755,2020-03-26,https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening https://bb.usembassy.gov/covid-19-information/,Inbound restrictions: Air and seaports are closed for all passenger movements until 3 April All passengers arriving from outside the Caribbean will be quarantined for 14 days upon arrival Healthcare professional will decide if self-quarantine or in medical facility Outbound restrictions: There are currently no known restrictions on individuals seeking to depart the country.
Antigua and Barbuda,ATG,-61.799256,17.077306,2020-03-26,https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm https://bb.usembassy.gov/covid-19-information/,"Effective 26 March at 00:00h, VC Bird International Airport will be closed to all incoming commercial traffic. Commercial carriers that choose to fly empty aircraft to Antigua after this date, will be allowed to enter in order to repatriate foreign nationals. Cargo operations operating normally. Crew subject to health screening upon arrival. 1. Passengers and airline crew who have been in Austria, Belgium, Bulgaria, Canada, China (People's Rep.), Croatia, Cyprus, Czechia, Denmark, Estonia, Finland, France, Germany, Greece, Hungary, Iceland, Iran, Ireland (Rep.), Italy, Korea (Rep.), Latvia, Liechtenstein, Lithuania, Luxembourg, Malta, Netherlands, Norway, Poland, Portugal, Romania, Singapore, Slovakia, Slovenia, Spain, Sweden, Switzerland, USA or United Kingdom in the past 28 days are not allowed to enter Antigua and Barbuda. - This does not apply to nationals of Antigua and Barbuda and resident diplomats. 2. Airlines must provide advance passenger information of scheduled arrival of nationals of Antigua and Barbuda and resident diplomats."
Belize,BLZ,-88.708794,17.19908,2020-03-26,https://www.iata.org/en/programs/safety/health/diseases/government-measures-related-to-coronavirus/?page=1&search=&ordering=DateDesc https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening https://bz.usembassy.gov/covid-19-information/,"As of 23 March airport will close for commercial flights for a 30 day period. Cargo flights remain unaffected. Airport will remain open for technical reasons, diverted flights and repatriation flights. (IATA, 26.03.2020) International restrictions: All foreign travellers, with the exception of nationals and permanent citizens, who have been in China, Europe, Hong Kong, Iran, Japan or South Korea in the 14 days prior to arrival are not allowed entry. The Ministry of Health has implemented monitoring and self-quarantine for 14 days for Belizean nationals. Nationals of, and travellers who have visited, the following countries within the last 30 days will be barred from entry: China, Hong Kong, Iran, Japan, South Korea, and Europe, United Kingdom. This list will be continuously monitored and updated as necessary."
Benin,BEN,2.339979,9.653766,2020-03-26,https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening https://www.osac.gov/Content/Report/7911f78a-0f13-4fb8-926a-184937101eac https://bj.usembassy.gov/info-covid19/,"International restrictions: ›Borders are closed for non-essential travel. Issuing of new visas has been suspended. ›All travellers arriving by air will have to go into quarantine in a government-designated quarantine facility for 14 days. Non-nationals will have to pay the associated costs themselves. ›All land borders are closed to all but emergency movements deemed necessary by the government. Departing Benin: Most regularly scheduled commercial flights to and from Cotonou have been canceled and most carriers have suspended operations. As of March 25, 2020, Ethiopian Airlines is the only commercial carrier serving Cotonou's Cadjehoun Airport with a regularly scheduled flight."
Bolivia,BOL,-64.662243,-16.712734,2020-03-26,https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm https://bo.usembassy.gov/covid-19-information/,Passengers are not allowed to enter Bolivia. - This does not apply to nationals of Bolivia and residents of Bolivia. - This does not apply to passengers who are in a diplomatic mission. 2. Flights from Europe to Bolivia are suspended until 15 April 2020.
Eritrea,ERI,38.110583,16.128858,2020-03-26,Media Reports https://er.usembassy.gov/covid-19-information/,"Officials declared that commercial flights to and from Eritrea are not allowed from 25 March 2020. International restrictions: Asmara International Airport was closed as of 00.00 (local time) on 26 March. Land borders are also closed. Internal restrictions: Schools and universities are closed until further notice. Sporting events, festivals, and gatherings larger than 10 people have been banned. Public transportation within and between cities and regions is suspended until further notice."
Hong Kong,HKG,114.026644,22.397976,2020-03-26,https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm https://hk.usconsulate.gov/covid-19-information/,"1. Passengers are not allowed to transit or enter Hong Kong (SAR China). - This does not apply to passengers with a Hong Kong (SAR China) passport. - This does not apply to Passengers with a British passport with nationality ""British National (Overseas)"". - This does not apply to residents of Hong Kong (SAR China) with a Permanent Identity Card. - This does not apply to residents of Hong Kong (SAR China) with a Identity card accompanied by a valid work or study visa. - This does not apply to passengers who have only been in China (People's Rep.), Chinese Taipei or Macao (SAR China) in the past 14 days. - This does not apply to residents of Macao (SAR China) who are registered the Macao (SAR China) scheme that they will be immediately taken by coach back to Macao (SAR China) upon entry. - This does not apply to the following passengers: a. Passengers travelling from Mainland China or Taiwan or Macao and have not been to any other country/region in the past 14 days; b. Crew members of aircraft who need to commute to and from foreign places for performance of necessary duties or crew members of goods vessels; c. Government officials carrying out government duties including personnel of consular posts; d. Spouses and minor children of Hong Kong residents; e. Personnel engaged in anti-epidemic work endorsed by the HKSAR Government. 2. All passengers who are eligible to enter Hong Kong will be required to undergo 14 days compulsory quarantine. 3. All arriving passengers and crew members must present a completed Health Declaration Form to the Department of Health upon arrival."
Iraq,IRQ,43.766062,33.050139,2020-03-26,https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm https://iq.usembassy.gov/covid-19-information/,"Iraq is extending a travel ban within the country and to and from its airports until April 11 (Reuters, 26.03.2020) 1. All airports in Iraq are closed until 28 March 2020. 2. Nationals of China (People's Rep.) are not allowed to enter. 3. Nationals of Iran are not allowed to enter. -This does not apply at Erbil (EBL) and Sulaymaniyah (ISU). 4. Nationals of Iraq who have been in China (People's Rep.), Germany, Hong Kong (SAR China), Iran, Italy, Japan, Korea (Rep.), Macao (SAR China), Qatar, Singapore or Thailand in the past 14 days will be quarantined for 14 days. This does not apply at Erbil (EBL) and Sulaymaniyah (ISU). 5. Nationals of Bahrain, France, Germany, Iran, Italy, Japan, Korea Rep., Kuwait, Qatar, Singapore, Spain and Thailand are not allowed to enter via Baghdad (BGW), Basra (BSR) and Najaf (NJF). 6. Passengers with a Hong Kong (SAR China) passport are not allowed to enter via Baghdad (BGW), Basra (BSR) and Najaf (NJF). 7. Passengers with a Macao (SAR China) passport are not allowed to enter via Baghdad (BGW), Basra (BSR) and Najaf (NJF). 8. Passengers who have been in Bahrain, China (People’s Rep.), France, Germany, Hong Kong (SAR China), Iran, Italy, Japan, Korea Rep., Kuwait, Macao (SAR China). Qatar, Singapore, Spain and Thailand in the past 14 days are not allowed to enter via Baghdad (BGW), Basra (BSR) and Najaf (NJF) - This does not apply to nationals and residents of Iraq who will be quarantined for 14 days. - This does not apply to passengers with a diplomatic or an official passport working in the embassy or consulate. They will be subject to a medical check upon arrival. 9. Nationals of Iran with a normal passport are not allowed to enter via Erbil (EBL) and Sulaymaniyah (ISU). 10. Nationals of Bahrain and Kuwait with a normal passport are not allowed to enter via Erbil (EBL) and Sulaymaniyah (ISU). 11. Passengers who have been in Iran on or after 1 January 2020 are not allowed to enter via Erbil (EBL) and Sulaymaniyah (ISU). 12. Passengers who have been in Bahrain, China (People's Rep.), France, Hong Kong (SAR China), Italy, Japan, Korea Rep., Kuwait, Macao (SAR China), Singapore, Spain or Thailand, in the last 30 days are not allowed to enter via Erbil (EBL) and Sulaymaniyah (ISU). 13. Passengers who have been in Albania, Austria, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Cyprus, Czechia, Finland, France, Germany, Greece, Hungary, Ireland Rep., Lebanon, Lithuania, Luxembourg, Malta, Montenegro, Netherlands, Norway, Poland, Portugal, Romania, Serbia, Slovakia, Slovenia, Spain, Sweden, Switzerland or the United Kingdom in the last 30 days, when arriving at Erbil (EBL) and Sulaymaniyah (ISU) will be quarantined. 14. Nationals of Iraq who on or after 1 January 2020 have been in Bahrain, China (People's Rep.), Hong Kong (SAR China), Iran, Italy, Japan, Korea Rep., Kuwait, Macao (SAR China), Singapore, or Thailand, when arriving at Erbil (EBL) and Sulaymaniyah (ISU) will be quarantined."
Sint Maarten,SXM,-63.055268,18.043675,2020-03-26,https://www.iata.org/contentassets/3361679da13943748ae846bacea27258/st-maarten-ncov-measures.pdf,"French government restrictions apply - all international air travel is banned. Only citizens or residents, urgent health condition motive, as well as professional trips which cannot be deferred are authorized. Passengers must provide the appropriate paperwork and supporting documents upon entry. Passengers subject to 14 day quarantine. Exemptions include: cargo flights, crew, specialists on invitation by the government, essential flights from Saba and St. Eustatius, repatriation flights and medical emergency flights)."
South Africa,ZAF,24.669618,-29.999172,2020-03-26,https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm,"Effective 00:00 local time 27 March 2020, flights to South Africa are suspended. 1. Flights to Lanseria Airport (HLA) are suspended. 2. Passengers who have been in China (People's Rep.), France, Germany, Iran, Italy, Korea (Rep.), Spain, Switzerland, USA or United Kingdom are not allowed to transit or enter South Africa. - This does not apply to nationals of South Africa. - This does not apply to passengers with a visa or a permanent residence permit issued by South Africa. 3. Passengers who have been in Hong Kong (SAR China), Portugal and Singapore must have a visa and they are subject to extra screening. 4. Nationals of Germany, Iran, Italy, Korea (Rep.), Portugal, Singapore, Spain and USA are no longer visa exempt. 5. Passengers with a British Citizen passport or a Hong Kong (SAR China) passport are no longer visa exempt. 6. Nationals of Germany, Iran, Italy, Korea (Rep.), Portugal, Singapore, Spain and USA are only allowed to transit through Johannesburg (JNB) or Cape Town (CPT) to return to their country of nationality if they have not been to Germany, Hong Kong (SAR China), Iran, Italy, Korea (Rep.), Portugal, Singapore, Spain, USA and United Kingdom in the past 14 days. 7. Passengers with a British Citizen passport or a Hong Kong (SAR China) passport are only allowed to transit through Johannesburg (JNB) or Cape Town (CPT) to return to their country of nationality if they have not been to Germany, Hong Kong (SAR China), Iran, Italy, Korea (Rep.), Portugal, Singapore, Spain, USA and United Kingdom in the past 14 days. 8. Nationals and residents of South Africa returning from China (People's Rep.), France, Germany, Iran, Italy, Korea (Rep.), Spain, Switzerland, USA or United Kingdom will be placed under quarantine for 14 days. 9. Visitors arriving in South Africa after 9 March 2020 from China (People's Rep.), France, Germany, Iran, Italy, Korea (Rep.), Spain, Switzerland, USA or United Kingdom will be confined to their hotels until they have completed a 14-day period of quarantine. 10. A completed health questionnaire must be presented to Port Health upon arrival. From 16 March, 35 land borders out of 53 as well as two sea ports out of 8 will be closed."
