region_type,region,state,country,percent_yoy_change,date
cities,Denver,Colorado,United States,-9,2020-02-20
cities,Denver,Colorado,United States,14,2020-02-21
cities,Denver,Colorado,United States,2,2020-02-22
cities,Denver,Colorado,United States,-3,2020-02-23
cities,Denver,Colorado,United States,-10,2020-02-24
cities,Denver,Colorado,United States,-12,2020-02-25
cities,Denver,Colorado,United States,-2,2020-02-26
cities,Denver,Colorado,United States,-2,2020-02-27
cities,Denver,Colorado,United States,1,2020-02-28
cities,Denver,Colorado,United States,27,2020-02-29
cities,Denver,Colorado,United States,38,2020-03-01
cities,Denver,Colorado,United States,3,2020-03-02
cities,Denver,Colorado,United States,-9,2020-03-03
cities,Denver,Colorado,United States,-3,2020-03-04
cities,Denver,Colorado,United States,-10,2020-03-05
cities,Denver,Colorado,United States,-9,2020-03-06
cities,Denver,Colorado,United States,-6,2020-03-07
cities,Denver,Colorado,United States,2,2020-03-08
cities,Denver,Colorado,United States,-20,2020-03-09
cities,Denver,Colorado,United States,-19,2020-03-10
cities,Denver,Colorado,United States,-4,2020-03-11
cities,Denver,Colorado,United States,-17,2020-03-12
cities,Denver,Colorado,United States,-46,2020-03-13
cities,Denver,Colorado,United States,-46,2020-03-14
cities,Denver,Colorado,United States,-50,2020-03-15
cities,Denver,Colorado,United States,-56,2020-03-16
cities,Denver,Colorado,United States,-100,2020-03-17
cities,Denver,Colorado,United States,-100,2020-03-18
cities,Denver,Colorado,United States,-100,2020-03-19
cities,Denver,Colorado,United States,-100,2020-03-20
cities,Denver,Colorado,United States,-100,2020-03-21
cities,Denver,Colorado,United States,-100,2020-03-22
cities,Denver,Colorado,United States,-100,2020-03-23
cities,Denver,Colorado,United States,-100,2020-03-24
cities,Denver,Colorado,United States,-100,2020-03-25
cities,Denver,Colorado,United States,-100,2020-03-26
cities,Denver,Colorado,United States,-100,2020-03-27
cities,Denver,Colorado,United States,-100,2020-03-28
cities,Denver,Colorado,United States,-100,2020-03-29
cities,Denver,Colorado,United States,-100,2020-03-30
cities,Dublin,,Ireland,-5,2020-02-18
cities,Dublin,,Ireland,-1,2020-02-19
cities,Dublin,,Ireland,7,2020-02-20
cities,Dublin,,Ireland,0,2020-02-21
cities,Dublin,,Ireland,-3,2020-02-22
cities,Dublin,,Ireland,-6,2020-02-23
cities,Dublin,,Ireland,-12,2020-02-24
cities,Dublin,,Ireland,-11,2020-02-25
cities,Dublin,,Ireland,0,2020-02-26
cities,Dublin,,Ireland,-4,2020-02-27
cities,Dublin,,Ireland,-9,2020-02-28
cities,Dublin,,Ireland,-6,2020-02-29
cities,Dublin,,Ireland,4,2020-03-01
cities,Dublin,,Ireland,-3,2020-03-02
cities,Dublin,,Ireland,-9,2020-03-03
cities,Dublin,,Ireland,-2,2020-03-04
cities,Dublin,,Ireland,-11,2020-03-05
cities,Dublin,,Ireland,-10,2020-03-06
cities,Dublin,,Ireland,-4,2020-03-07
cities,Dublin,,Ireland,-7,2020-03-08
cities,Dublin,,Ireland,-11,2020-03-09
cities,Dublin,,Ireland,-29,2020-03-10
cities,Dublin,,Ireland,-30,2020-03-11
cities,Dublin,,Ireland,-46,2020-03-12
cities,Dublin,,Ireland,-46,2020-03-13
cities,Dublin,,Ireland,-54,2020-03-14
cities,Dublin,,Ireland,-70,2020-03-15
cities,Dublin,,Ireland,-71,2020-03-16
cities,Dublin,,Ireland,-87,2020-03-17
cities,Dublin,,Ireland,-100,2020-03-18
cities,Dublin,,Ireland,-100,2020-03-19
cities,Dublin,,Ireland,-100,2020-03-20
cities,Dublin,,Ireland,-100,2020-03-21
cities,Dublin,,Ireland,-100,2020-03-22
cities,Dublin,,Ireland,-100,2020-03-23
cities,Dublin,,Ireland,-100,2020-03-24
cities,Dublin,,Ireland,-100,2020-03-25
cities,Dublin,,Ireland,-100,2020-03-26
cities,Dublin,,Ireland,-100,2020-03-27
cities,Dublin,,Ireland,-100,2020-03-28
cities,Dublin,,Ireland,-100,2020-03-29
cities,Dublin,,Ireland,-100,2020-03-30
cities,Edmonton,Alberta,Canada,8,2020-02-18
cities,Edmonton,Alberta,Canada,17,2020-02-19
cities,Edmonton,Alberta,Canada,3,2020-02-20
cities,Edmonton,Alberta,Canada,4,2020-02-21
cities,Edmonton,Alberta,Canada,2,2020-02-22
cities,Edmonton,Alberta,Canada,10,2020-02-23
cities,Edmonton,Alberta,Canada,0,2020-02-24
cities,Edmonton,Alberta,Canada,9,2020-02-25
cities,Edmonton,Alberta,Canada,1,2020-02-26
cities,Edmonton,Alberta,Canada,-4,2020-02-27
cities,Edmonton,Alberta,Canada,11,2020-02-28
cities,Edmonton,Alberta,Canada,8,2020-02-29
cities,Edmonton,Alberta,Canada,9,2020-03-01
cities,Edmonton,Alberta,Canada,-5,2020-03-02
cities,Edmonton,Alberta,Canada,11,2020-03-03
cities,Edmonton,Alberta,Canada,6,2020-03-04
cities,Edmonton,Alberta,Canada,-14,2020-03-05
cities,Edmonton,Alberta,Canada,5,2020-03-06
cities,Edmonton,Alberta,Canada,-14,2020-03-07
cities,Edmonton,Alberta,Canada,4,2020-03-08
cities,Edmonton,Alberta,Canada,-19,2020-03-09
cities,Edmonton,Alberta,Canada,-14,2020-03-10
cities,Edmonton,Alberta,Canada,-10,2020-03-11
cities,Edmonton,Alberta,Canada,-23,2020-03-12
cities,Edmonton,Alberta,Canada,-33,2020-03-13
cities,Edmonton,Alberta,Canada,-40,2020-03-14
cities,Edmonton,Alberta,Canada,-46,2020-03-15
cities,Edmonton,Alberta,Canada,-64,2020-03-16
cities,Edmonton,Alberta,Canada,-92,2020-03-17
cities,Edmonton,Alberta,Canada,-97,2020-03-18
cities,Edmonton,Alberta,Canada,-99,2020-03-19
cities,Edmonton,Alberta,Canada,-99,2020-03-20
cities,Edmonton,Alberta,Canada,-100,2020-03-21
cities,Edmonton,Alberta,Canada,-100,2020-03-22
cities,Edmonton,Alberta,Canada,-99,2020-03-23
cities,Edmonton,Alberta,Canada,-100,2020-03-24
cities,Edmonton,Alberta,Canada,-100,2020-03-25
cities,Edmonton,Alberta,Canada,-100,2020-03-26
cities,Edmonton,Alberta,Canada,-100,2020-03-27
cities,Edmonton,Alberta,Canada,-100,2020-03-28
cities,Edmonton,Alberta,Canada,-100,2020-03-29
cities,Edmonton,Alberta,Canada,-100,2020-03-30
cities,Fort Lauderdale,Florida,United States,-8,2020-02-18
cities,Fort Lauderdale,Florida,United States,-4,2020-02-19
cities,Fort Lauderdale,Florida,United States,-6,2020-02-20
cities,Fort Lauderdale,Florida,United States,-14,2020-02-21
cities,Fort Lauderdale,Florida,United States,-8,2020-02-22
cities,Fort Lauderdale,Florida,United States,-8,2020-02-23
cities,Fort Lauderdale,Florida,United States,-5,2020-02-24
cities,Fort Lauderdale,Florida,United States,10,2020-02-25
cities,Fort Lauderdale,Florida,United States,6,2020-02-26
cities,Fort Lauderdale,Florida,United States,-11,2020-02-27
cities,Fort Lauderdale,Florida,United States,-7,2020-02-28
cities,Fort Lauderdale,Florida,United States,-18,2020-02-29
cities,Fort Lauderdale,Florida,United States,-17,2020-03-01
cities,Fort Lauderdale,Florida,United States,-12,2020-03-02
cities,Fort Lauderdale,Florida,United States,-15,2020-03-03
cities,Fort Lauderdale,Florida,United States,-8,2020-03-04
cities,Fort Lauderdale,Florida,United States,-11,2020-03-05
cities,Fort Lauderdale,Florida,United States,-13,2020-03-06
cities,Fort Lauderdale,Florida,United States,-3,2020-03-07
cities,Fort Lauderdale,Florida,United States,-14,2020-03-08
cities,Fort Lauderdale,Florida,United States,-15,2020-03-09
cities,Fort Lauderdale,Florida,United States,-19,2020-03-10
cities,Fort Lauderdale,Florida,United States,-15,2020-03-11
cities,Fort Lauderdale,Florida,United States,-25,2020-03-12
cities,Fort Lauderdale,Florida,United States,-28,2020-03-13
cities,Fort Lauderdale,Florida,United States,-30,2020-03-14
cities,Fort Lauderdale,Florida,United States,-44,2020-03-15
cities,Fort Lauderdale,Florida,United States,-46,2020-03-16
cities,Fort Lauderdale,Florida,United States,-88,2020-03-17
cities,Fort Lauderdale,Florida,United States,-100,2020-03-18
cities,Fort Lauderdale,Florida,United States,-100,2020-03-19
cities,Fort Lauderdale,Florida,United States,-100,2020-03-20
cities,Fort Lauderdale,Florida,United States,-100,2020-03-21
cities,Fort Lauderdale,Florida,United States,-100,2020-03-22
cities,Fort Lauderdale,Florida,United States,-100,2020-03-23
cities,Fort Lauderdale,Florida,United States,-100,2020-03-24
cities,Fort Lauderdale,Florida,United States,-100,2020-03-25
cities,Fort Lauderdale,Florida,United States,-100,2020-03-26
cities,Fort Lauderdale,Florida,United States,-100,2020-03-27
cities,Fort Lauderdale,Florida,United States,-100,2020-03-28
cities,Fort Lauderdale,Florida,United States,-100,2020-03-29
cities,Fort Lauderdale,Florida,United States,-100,2020-03-30
cities,Hamburg,,Germany,13,2020-02-18
cities,Hamburg,,Germany,12,2020-02-19
cities,Hamburg,,Germany,4,2020-02-20
cities,Hamburg,,Germany,12,2020-02-21
cities,Hamburg,,Germany,6,2020-02-22
cities,Hamburg,,Germany,9,2020-02-23
cities,Hamburg,,Germany,11,2020-02-24
cities,Hamburg,,Germany,14,2020-02-25
cities,Hamburg,,Germany,13,2020-02-26
cities,Hamburg,,Germany,1,2020-02-27
cities,Hamburg,,Germany,12,2020-02-28
cities,Hamburg,,Germany,0,2020-02-29
cities,Hamburg,,Germany,-3,2020-03-01
cities,Hamburg,,Germany,-5,2020-03-02
cities,Hamburg,,Germany,1,2020-03-03
cities,Hamburg,,Germany,-5,2020-03-04
cities,Hamburg,,Germany,-8,2020-03-05
cities,Hamburg,,Germany,-3,2020-03-06
cities,Hamburg,,Germany,4,2020-03-07
cities,Hamburg,,Germany,0,2020-03-08
cities,Hamburg,,Germany,-13,2020-03-09
cities,Hamburg,,Germany,-16,2020-03-10
cities,Hamburg,,Germany,-5,2020-03-11
cities,Hamburg,,Germany,-24,2020-03-12
cities,Hamburg,,Germany,-28,2020-03-13
cities,Hamburg,,Germany,-40,2020-03-14
cities,Hamburg,,Germany,-55,2020-03-15
cities,Hamburg,,Germany,-76,2020-03-16
cities,Hamburg,,Germany,-95,2020-03-17
cities,Hamburg,,Germany,-100,2020-03-18
cities,Hamburg,,Germany,-100,2020-03-19
cities,Hamburg,,Germany,-100,2020-03-20
cities,Hamburg,,Germany,-100,2020-03-21
cities,Hamburg,,Germany,-100,2020-03-22
cities,Hamburg,,Germany,-100,2020-03-23
cities,Hamburg,,Germany,-100,2020-03-24
cities,Hamburg,,Germany,-100,2020-03-25
cities,Hamburg,,Germany,-100,2020-03-26
cities,Hamburg,,Germany,-100,2020-03-27
cities,Hamburg,,Germany,-100,2020-03-28
cities,Hamburg,,Germany,-100,2020-03-29
cities,Hamburg,,Germany,-100,2020-03-30
cities,Honolulu,Hawaii,United States,-3,2020-02-18
cities,Honolulu,Hawaii,United States,1,2020-02-19
cities,Honolulu,Hawaii,United States,3,2020-02-20
cities,Honolulu,Hawaii,United States,9,2020-02-21
cities,Honolulu,Hawaii,United States,9,2020-02-22
cities,Honolulu,Hawaii,United States,-1,2020-02-23
cities,Honolulu,Hawaii,United States,5,2020-02-24
cities,Honolulu,Hawaii,United States,0,2020-02-25
cities,Honolulu,Hawaii,United States,7,2020-02-26
cities,Honolulu,Hawaii,United States,0,2020-02-27
cities,Honolulu,Hawaii,United States,0,2020-02-28
cities,Honolulu,Hawaii,United States,-6,2020-02-29
cities,Honolulu,Hawaii,United States,-9,2020-03-01
cities,Honolulu,Hawaii,United States,-6,2020-03-02
cities,Honolulu,Hawaii,United States,-9,2020-03-03
cities,Honolulu,Hawaii,United States,-11,2020-03-04
cities,Honolulu,Hawaii,United States,-13,2020-03-05
cities,Honolulu,Hawaii,United States,-12,2020-03-06
cities,Honolulu,Hawaii,United States,-9,2020-03-07
cities,Honolulu,Hawaii,United States,-18,2020-03-08
cities,Honolulu,Hawaii,United States,-15,2020-03-09
cities,Honolulu,Hawaii,United States,-16,2020-03-10
cities,Honolulu,Hawaii,United States,-17,2020-03-11
cities,Honolulu,Hawaii,United States,-20,2020-03-12
cities,Honolulu,Hawaii,United States,-18,2020-03-13
cities,Honolulu,Hawaii,United States,-22,2020-03-14
cities,Honolulu,Hawaii,United States,-32,2020-03-15
cities,Honolulu,Hawaii,United States,-40,2020-03-16
cities,Honolulu,Hawaii,United States,-55,2020-03-17
cities,Honolulu,Hawaii,United States,-75,2020-03-18
cities,Honolulu,Hawaii,United States,-83,2020-03-19
cities,Honolulu,Hawaii,United States,-99,2020-03-20
cities,Honolulu,Hawaii,United States,-100,2020-03-21
cities,Honolulu,Hawaii,United States,-100,2020-03-22
cities,Honolulu,Hawaii,United States,-100,2020-03-23
cities,Honolulu,Hawaii,United States,-100,2020-03-24
cities,Honolulu,Hawaii,United States,-100,2020-03-25
cities,Honolulu,Hawaii,United States,-100,2020-03-26
cities,Honolulu,Hawaii,United States,-100,2020-03-27
cities,Honolulu,Hawaii,United States,-100,2020-03-28
cities,Honolulu,Hawaii,United States,-100,2020-03-29
cities,Honolulu,Hawaii,United States,-100,2020-03-30
cities,Houston,Texas,United States,-2,2020-02-18
cities,Houston,Texas,United States,-8,2020-02-19
cities,Houston,Texas,United States,-3,2020-02-20
cities,Houston,Texas,United States,3,2020-02-21
cities,Houston,Texas,United States,1,2020-02-22
cities,Houston,Texas,United States,-10,2020-02-23
cities,Houston,Texas,United States,4,2020-02-24
cities,Houston,Texas,United States,7,2020-02-25
cities,Houston,Texas,United States,9,2020-02-26
cities,Houston,Texas,United States,1,2020-02-27
cities,Houston,Texas,United States,-6,2020-02-28
cities,Houston,Texas,United States,-6,2020-02-29
cities,Houston,Texas,United States,2,2020-03-01
cities,Houston,Texas,United States,2,2020-03-02
cities,Houston,Texas,United States,-8,2020-03-03
cities,Houston,Texas,United States,-8,2020-03-04
cities,Houston,Texas,United States,7,2020-03-05
cities,Houston,Texas,United States,6,2020-03-06
cities,Houston,Texas,United States,10,2020-03-07
cities,Houston,Texas,United States,7,2020-03-08
cities,Houston,Texas,United States,-14,2020-03-09
cities,Houston,Texas,United States,-17,2020-03-10
cities,Houston,Texas,United States,-8,2020-03-11
cities,Houston,Texas,United States,-24,2020-03-12
cities,Houston,Texas,United States,-33,2020-03-13
cities,Houston,Texas,United States,-34,2020-03-14
cities,Houston,Texas,United States,-40,2020-03-15
cities,Houston,Texas,United States,-61,2020-03-16
cities,Houston,Texas,United States,-100,2020-03-17
cities,Houston,Texas,United States,-100,2020-03-18
cities,Houston,Texas,United States,-100,2020-03-19
cities,Houston,Texas,United States,-100,2020-03-20
cities,Houston,Texas,United States,-100,2020-03-21
cities,Houston,Texas,United States,-100,2020-03-22
cities,Houston,Texas,United States,-100,2020-03-23
cities,Houston,Texas,United States,-100,2020-03-24
cities,Houston,Texas,United States,-100,2020-03-25
cities,Houston,Texas,United States,-100,2020-03-26
cities,Houston,Texas,United States,-100,2020-03-27
cities,Houston,Texas,United States,-100,2020-03-28
cities,Houston,Texas,United States,-100,2020-03-29
cities,Houston,Texas,United States,-100,2020-03-30
cities,Indianapolis,Indiana,United States,52,2020-02-18
cities,Indianapolis,Indiana,United States,14,2020-02-19
cities,Indianapolis,Indiana,United States,-28,2020-02-20
cities,Indianapolis,Indiana,United States,-15,2020-02-21
cities,Indianapolis,Indiana,United States,4,2020-02-22
cities,Indianapolis,Indiana,United States,17,2020-02-23
cities,Indianapolis,Indiana,United States,10,2020-02-24
cities,Indianapolis,Indiana,United States,16,2020-02-25
cities,Indianapolis,Indiana,United States,-4,2020-02-26
cities,Indianapolis,Indiana,United States,-3,2020-02-27
cities,Indianapolis,Indiana,United States,-8,2020-02-28
cities,Indianapolis,Indiana,United States,3,2020-02-29
cities,Indianapolis,Indiana,United States,15,2020-03-01
cities,Indianapolis,Indiana,United States,-5,2020-03-02
cities,Indianapolis,Indiana,United States,-7,2020-03-03
cities,Indianapolis,Indiana,United States,3,2020-03-04
cities,Indianapolis,Indiana,United States,2,2020-03-05
cities,Indianapolis,Indiana,United States,0,2020-03-06
cities,Indianapolis,Indiana,United States,1,2020-03-07
cities,Indianapolis,Indiana,United States,-1,2020-03-08
cities,Indianapolis,Indiana,United States,-29,2020-03-09
cities,Indianapolis,Indiana,United States,-20,2020-03-10
cities,Indianapolis,Indiana,United States,-25,2020-03-11
cities,Indianapolis,Indiana,United States,-35,2020-03-12
cities,Indianapolis,Indiana,United States,-47,2020-03-13
cities,Indianapolis,Indiana,United States,-58,2020-03-14
cities,Indianapolis,Indiana,United States,-49,2020-03-15
cities,Indianapolis,Indiana,United States,-71,2020-03-16
cities,Indianapolis,Indiana,United States,-100,2020-03-17
cities,Indianapolis,Indiana,United States,-100,2020-03-18
cities,Indianapolis,Indiana,United States,-100,2020-03-19
cities,Indianapolis,Indiana,United States,-100,2020-03-20
cities,Indianapolis,Indiana,United States,-100,2020-03-21
cities,Indianapolis,Indiana,United States,-100,2020-03-22
cities,Indianapolis,Indiana,United States,-100,2020-03-23
cities,Indianapolis,Indiana,United States,-100,2020-03-24
cities,Indianapolis,Indiana,United States,-100,2020-03-25
cities,Indianapolis,Indiana,United States,-100,2020-03-26
cities,Indianapolis,Indiana,United States,-100,2020-03-27
cities,Indianapolis,Indiana,United States,-100,2020-03-28
cities,Indianapolis,Indiana,United States,-100,2020-03-29
cities,Indianapolis,Indiana,United States,-100,2020-03-30
cities,Las Vegas,Nevada,United States,-22,2020-02-18
cities,Las Vegas,Nevada,United States,-19,2020-02-19
cities,Las Vegas,Nevada,United States,-6,2020-02-20
cities,Las Vegas,Nevada,United States,0,2020-02-21
cities,Las Vegas,Nevada,United States,-4,2020-02-22
cities,Las Vegas,Nevada,United States,7,2020-02-23
cities,Las Vegas,Nevada,United States,-2,2020-02-24
cities,Las Vegas,Nevada,United States,-3,2020-02-25
cities,Las Vegas,Nevada,United States,-17,2020-02-26
cities,Las Vegas,Nevada,United States,-9,2020-02-27
cities,Las Vegas,Nevada,United States,-10,2020-02-28
cities,Las Vegas,Nevada,United States,-6,2020-02-29
cities,Las Vegas,Nevada,United States,-17,2020-03-01
cities,Las Vegas,Nevada,United States,-28,2020-03-02
cities,Las Vegas,Nevada,United States,-31,2020-03-03
cities,Las Vegas,Nevada,United States,-13,2020-03-04
cities,Las Vegas,Nevada,United States,-9,2020-03-05
